Paradigm,Order,Class,Lemma,Stem,Subject,Object,Mode,Negation,Form1,Form2
VTA,Ind,aw,mikaw,mikaw,0Pl,1Sg,Neu,Pos,ni<<mikaa>>gonan,
VTA,Ind,aw,mikaw,mikaw,0Pl,2Pl,Neu,Neg,gi<<mikaa>>gosiinaawaan,
VTA,Ind,aw,mikaw,mikaw,0Pl,2Pl,Neu,Pos,gi<<mikaa>>gonaawaan,
VTA,Ind,aw,mikaw,mikaw,0Pl,2Sg,Neu,Neg,gi<<mikaa>>gosiinan,
VTA,Ind,aw,mikaw,mikaw,0Pl,2Sg,Neu,Pos,gi<<mikaa>>gonan,
VTA,Ind,aw,mikaw,mikaw,0Pl,3PlProx,Neu,Neg,o<<mikaa>>gosiinaawaan,
VTA,Ind,aw,mikaw,mikaw,0Pl,3PlProx,Neu,Pos,o<<mikaa>>gonaawaan,
VTA,Ind,aw,mikaw,mikaw,0Pl,3SgObv/3PlObv,Neu,Neg,o<<mikaa>>gosiinini,
VTA,Ind,aw,mikaw,mikaw,0Pl,3SgObv/3PlObv,Neu,Pos,o<<mikaa>>gonini,
VTA,Ind,aw,mikaw,mikaw,0Pl,3SgProx,Neu,Neg,o<<mikaa>>gosiinan,
VTA,Ind,aw,mikaw,mikaw,0Pl,3SgProx,Neu,Pos,o<<mikaa>>gonan,
VTA,Ind,aw,mikaw,mikaw,0Pl,Excl,Neu,Neg,ni<<mikaa>>gosiimin,
VTA,Ind,aw,mikaw,mikaw,0Pl,Excl,Neu,Pos,ni<<mikaa>>gomin,
VTA,Ind,aw,mikaw,mikaw,0Pl,Incl,Neu,Neg,gi<<mikaa>>gosiimin,
VTA,Ind,aw,mikaw,mikaw,0Pl,Incl,Neu,Pos,gi<<mikaa>>gomin,
VTA,Ind,aw,mikaw,mikaw,0Sg,1Sg,Neu,Neg,ni<<mikaa>>gosiin,
VTA,Ind,aw,mikaw,mikaw,0Sg,1Sg,Neu,Pos,ni<<mikaa>>gon,
VTA,Ind,aw,mikaw,mikaw,0Sg,2Pl,Neu,Neg,gi<<mikaa>>gosiinaawaa,
VTA,Ind,aw,mikaw,mikaw,0Sg,2Pl,Neu,Pos,gi<<mikaa>>gonaawaa,
VTA,Ind,aw,mikaw,mikaw,0Sg,2Sg,Neu,Neg,gi<<mikaa>>gosiin,
VTA,Ind,aw,mikaw,mikaw,0Sg,2Sg,Neu,Pos,gi<<mikaa>>gon,
VTA,Ind,aw,mikaw,mikaw,0Sg,3PlProx,Neu,Neg,o<<mikaa>>gosiinaawaan,
VTA,Ind,aw,mikaw,mikaw,0Sg,3PlProx,Neu,Pos,o<<mikaa>>gonaawaan,
VTA,Ind,aw,mikaw,mikaw,0Sg,3SgObv/3PlObv,Neu,Neg,o<<mikaa>>gosiinini,
VTA,Ind,aw,mikaw,mikaw,0Sg,3SgObv/3PlObv,Neu,Pos,o<<mikaa>>gonini,
VTA,Ind,aw,mikaw,mikaw,0Sg,3SgProx,Neu,Neg,o<<mikaa>>gosiin,
VTA,Ind,aw,mikaw,mikaw,0Sg,3SgProx,Neu,Pos,o<<mikaa>>gon,
VTA,Ind,aw,mikaw,mikaw,0Sg,Excl,Neu,Neg,ni<<mikaa>>gosiimin,
VTA,Ind,aw,mikaw,mikaw,0Sg,Excl,Neu,Pos,ni<<mikaa>>gomin,
VTA,Ind,aw,mikaw,mikaw,0Sg,Incl,Neu,Neg,gi<<mikaa>>gosiimin,
VTA,Ind,aw,mikaw,mikaw,0Sg,Incl,Neu,Pos,gi<<mikaa>>gomin,
VTA,Ind,aw,mikaw,mikaw,1Sg,2Pl,Neu,Neg,gi<<mikoo>>sinooninim,
VTA,Ind,aw,mikaw,mikaw,1Sg,2Pl,Neu,Pos,gi<<mikoo>>ninim,
VTA,Ind,aw,mikaw,mikaw,1Sg,2Sg,Neu,Neg,gi<<mikoo>>sinoon,
VTA,Ind,aw,mikaw,mikaw,1Sg,2Sg,Neu,Pos,gi<<mikoo>>n,
VTA,Ind,aw,mikaw,mikaw,1Sg,3PlProx,Neu,Neg,ni<<mikaw>>aasiig,
VTA,Ind,aw,mikaw,mikaw,1Sg,3PlProx,Neu,Pos,ni<<mikaw>>aag,
VTA,Ind,aw,mikaw,mikaw,1Sg,3SgObv/3PlObv,Neu,Neg,ni<<mikaw>>imaasiin,
VTA,Ind,aw,mikaw,mikaw,1Sg,3SgObv/3PlObv,Neu,Pos,ni<<mikaw>>imaan,
VTA,Ind,aw,mikaw,mikaw,1Sg,3SgProx,Neu,Neg,ni<<mikaw>>aasiin,
VTA,Ind,aw,mikaw,mikaw,1Sg,3SgProx,Neu,Pos,ni<<mikaw>>aa,
VTA,Ind,aw,mikaw,mikaw,2Pl,1Sg,Neu,Neg,gi<<mikaw>>isiim,
VTA,Ind,aw,mikaw,mikaw,2Pl,1Sg,Neu,Pos,gi<<mikaw>>im,
VTA,Ind,aw,mikaw,mikaw,2Pl,3PlProx,Neu,Neg,gi<<mikaw>>aasiwaawaag,
VTA,Ind,aw,mikaw,mikaw,2Pl,3PlProx,Neu,Pos,gi<<mikaw>>aawaag,
VTA,Ind,aw,mikaw,mikaw,2Pl,3SgObv/3PlObv,Neu,Neg,gi<<mikaw>>imaasiwaawaa,
VTA,Ind,aw,mikaw,mikaw,2Pl,3SgObv/3PlObv,Neu,Pos,gi<<mikaw>>imaawaa,
VTA,Ind,aw,mikaw,mikaw,2Pl,3SgProx,Neu,Neg,gi<<mikaw>>aasiwaawaa,
VTA,Ind,aw,mikaw,mikaw,2Pl,3SgProx,Neu,Pos,gi<<mikaw>>aawaa,
VTA,Ind,aw,mikaw,mikaw,2Pl,Excl,Neu,Neg,gi<<mikaw>>isiimin,
VTA,Ind,aw,mikaw,mikaw,2Pl,Excl,Neu,Pos,gi<<mikaw>>imin,
VTA,Ind,aw,mikaw,mikaw,2Sg,1Sg,Neu,Neg,gi<<mikaw>>isiin,
VTA,Ind,aw,mikaw,mikaw,2Sg,1Sg,Neu,Pos,gi<<mikaw>>,
VTA,Ind,aw,mikaw,mikaw,2Sg,3PlProx,Neu,Neg,gi<<mikaw>>aasiig,
VTA,Ind,aw,mikaw,mikaw,2Sg,3PlProx,Neu,Pos,gi<<mikaw>>aag,
VTA,Ind,aw,mikaw,mikaw,2Sg,3SgObv/3PlObv,Neu,Neg,gi<<mikaw>>imaasiin,
VTA,Ind,aw,mikaw,mikaw,2Sg,3SgObv/3PlObv,Neu,Pos,gi<<mikaw>>imaan,
VTA,Ind,aw,mikaw,mikaw,2Sg,3SgProx,Neu,Neg,gi<<mikaw>>aasiin,
VTA,Ind,aw,mikaw,mikaw,2Sg,3SgProx,Neu,Pos,gi<<mikaw>>aa,
VTA,Ind,aw,mikaw,mikaw,2Sg,Excl,Neu,Neg,gi<<mikaw>>isiimin,
VTA,Ind,aw,mikaw,mikaw,2Sg,Excl,Neu,Pos,gi<<mikaw>>imin,
VTA,Ind,aw,mikaw,mikaw,3PlProx,1Sg,Neu,Neg,ni<<mikaa>>gosiig,
VTA,Ind,aw,mikaw,mikaw,3PlProx,1Sg,Neu,Pos,ni<<mikaa>>goog,
VTA,Ind,aw,mikaw,mikaw,3PlProx,2Pl,Neu,Neg,gi<<mikaa>>gosiiwaag,
VTA,Ind,aw,mikaw,mikaw,3PlProx,2Pl,Neu,Pos,gi<<mikaa>>gowaag,
VTA,Ind,aw,mikaw,mikaw,3PlProx,2Sg,Neu,Neg,gi<<mikaa>>gosiig,
VTA,Ind,aw,mikaw,mikaw,3PlProx,2Sg,Neu,Pos,gi<<mikaa>>goog,
VTA,Ind,aw,mikaw,mikaw,3PlProx,3SgObv/3PlObv,Neu,Neg,o<<mikaw>>aasiwaawaan,
VTA,Ind,aw,mikaw,mikaw,3PlProx,3SgObv/3PlObv,Neu,Pos,o<<mikaw>>aawaan,
VTA,Ind,aw,mikaw,mikaw,3PlProx,Excl,Neu,Neg,ni<<mikaa>>gosiinaanig,
VTA,Ind,aw,mikaw,mikaw,3PlProx,Excl,Neu,Pos,ni<<mikaa>>gonaanig,
VTA,Ind,aw,mikaw,mikaw,3PlProx,Incl,Neu,Neg,gi<<mikaa>>gosiinaanig,
VTA,Ind,aw,mikaw,mikaw,3PlProx,Incl,Neu,Pos,gi<<mikaa>>gonaanig,
VTA,Ind,aw,mikaw,mikaw,3SgObv/3PlObv,3PlProx,Neu,Neg,o<<mikaa>>gosiiwaan,
VTA,Ind,aw,mikaw,mikaw,3SgObv/3PlObv,3PlProx,Neu,Pos,o<<mikaa>>gowaan,
VTA,Ind,aw,mikaw,mikaw,3SgObv/3PlObv,3SgProx,Neu,Neg,o<<mikaa>>gosiin,
VTA,Ind,aw,mikaw,mikaw,3SgObv/3PlObv,3SgProx,Neu,Pos,o<<mikaa>>goon,
VTA,Ind,aw,mikaw,mikaw,3SgProx,1Sg,Neu,Neg,ni<<mikaa>>gosiin,
VTA,Ind,aw,mikaw,mikaw,3SgProx,1Sg,Neu,Pos,ni<<mikaa>>g,
VTA,Ind,aw,mikaw,mikaw,3SgProx,2Pl,Neu,Neg,gi<<mikaa>>gosiiwaa,
VTA,Ind,aw,mikaw,mikaw,3SgProx,2Pl,Neu,Pos,gi<<mikaa>>gowaa,
VTA,Ind,aw,mikaw,mikaw,3SgProx,2Sg,Neu,Neg,gi<<mikaa>>gosiin,
VTA,Ind,aw,mikaw,mikaw,3SgProx,2Sg,Neu,Pos,gi<<mikaa>>g,
VTA,Ind,aw,mikaw,mikaw,3SgProx,3SgObv/3PlObv,Neu,Neg,o<<mikaw>>aasiin,
VTA,Ind,aw,mikaw,mikaw,3SgProx,3SgObv/3PlObv,Neu,Pos,o<<mikaw>>aan,
VTA,Ind,aw,mikaw,mikaw,3SgProx,Excl,Neu,Neg,ni<<mikaa>>gosiinaan,
VTA,Ind,aw,mikaw,mikaw,3SgProx,Excl,Neu,Pos,ni<<mikaa>>gonaan,
VTA,Ind,aw,mikaw,mikaw,3SgProx,Incl,Neu,Neg,gi<<mikaa>>gosiinaan,
VTA,Ind,aw,mikaw,mikaw,3SgProx,Incl,Neu,Pos,gi<<mikaa>>gonaan,
VTA,Ind,aw,mikaw,mikaw,Excl,2Pl,Neu,Neg,gi<<mikaa>>goosiim,
VTA,Ind,aw,mikaw,mikaw,Excl,2Pl,Neu,Pos,gi<<mikaa>>goom,
VTA,Ind,aw,mikaw,mikaw,Excl,2Sg,Neu,Neg,gi<<mikaa>>goosiin,
VTA,Ind,aw,mikaw,mikaw,Excl,2Sg,Neu,Pos,gi<<mikaa>>goo,
VTA,Ind,aw,mikaw,mikaw,Excl,3PlProx,Neu,Neg,ni<<mikaw>>aasiwaanaanig,
VTA,Ind,aw,mikaw,mikaw,Excl,3PlProx,Neu,Pos,ni<<mikaw>>aanaanig,
VTA,Ind,aw,mikaw,mikaw,Excl,3SgObv/3PlObv,Neu,Neg,ni<<mikaw>>imaasiwaanaan,
VTA,Ind,aw,mikaw,mikaw,Excl,3SgObv/3PlObv,Neu,Pos,ni<<mikaw>>imaanaan,
VTA,Ind,aw,mikaw,mikaw,Excl,3SgProx,Neu,Neg,ni<<mikaw>>aasiwaanaan,
VTA,Ind,aw,mikaw,mikaw,Excl,3SgProx,Neu,Pos,ni<<mikaw>>aanaan,
VTA,Ind,aw,mikaw,mikaw,Incl,3PlProx,Neu,Neg,gi<<mikaw>>aasiwaanaanig,
VTA,Ind,aw,mikaw,mikaw,Incl,3PlProx,Neu,Pos,gi<<mikaw>>aanaanig,
VTA,Ind,aw,mikaw,mikaw,Incl,3SgObv/3PlObv,Neu,Neg,gi<<mikaw>>imaasiwaanaan,
VTA,Ind,aw,mikaw,mikaw,Incl,3SgObv/3PlObv,Neu,Pos,gi<<mikaw>>imaanaan,
VTA,Ind,aw,mikaw,mikaw,Incl,3SgProx,Neu,Neg,gi<<mikaw>>aasiwaanaan,
VTA,Ind,aw,mikaw,mikaw,Incl,3SgProx,Neu,Pos,gi<<mikaw>>aanaan,
VTA,Ind,aw,mikaw,mikaw,X,1Sg,Neu,Neg,ni<<mikaa>>goosiin,
VTA,Ind,aw,mikaw,mikaw,X,1Sg,Neu,Pos,ni<<mikaa>>goo,
VTA,Ind,aw,mikaw,mikaw,X,2Pl,Neu,Neg,gi<<mikaa>>goosiim,
VTA,Ind,aw,mikaw,mikaw,X,2Pl,Neu,Pos,gi<<mikaa>>goom,
VTA,Ind,aw,mikaw,mikaw,X,2Sg,Neu,Neg,gi<<mikaa>>goosiin,
VTA,Ind,aw,mikaw,mikaw,X,2Sg,Neu,Pos,gi<<mikaa>>goo,
VTA,Ind,aw,mikaw,mikaw,X,3PlProx,Neu,Neg,<<mikaw>>aasiiwag,
VTA,Ind,aw,mikaw,mikaw,X,3PlProx,Neu,Pos,<<mikaw>>aawag,
VTA,Ind,aw,mikaw,mikaw,X,3SgObv/3PlObv,Neu,Neg,<<mikaw>>imaasiiwan,
VTA,Ind,aw,mikaw,mikaw,X,3SgObv/3PlObv,Neu,Pos,<<mikaw>>imaawan,
VTA,Ind,aw,mikaw,mikaw,X,3SgProx,Neu,Neg,<<mikaw>>aasiin,
VTA,Ind,aw,mikaw,mikaw,X,3SgProx,Neu,Pos,<<mikaw>>aa,
VTA,Ind,aw,mikaw,mikaw,X,Excl,Neu,Neg,ni<<mikaa>>goosiimin,
VTA,Ind,aw,mikaw,mikaw,X,Excl,Neu,Pos,ni<<mikaa>>goomin,
VTA,Ind,aw,mikaw,mikaw,X,Incl,Neu,Neg,gi<<mikaa>>goosiimin,
VTA,Ind,aw,mikaw,mikaw,X,Incl,Neu,Pos,gi<<mikaa>>goomin,
VTA,Ind,aw,mikaw,mikaw,0Pl,1Sg,Prt,Neg,ni<<mikaa>>gosiinaabanen,
VTA,Ind,aw,mikaw,mikaw,0Pl,1Sg,Prt,Pos,ni<<mikaa>>gonaabanen,
VTA,Ind,aw,mikaw,mikaw,0Pl,2Pl,Prt,Neg,gi<<mikaa>>gosiinaawaabanen,
VTA,Ind,aw,mikaw,mikaw,0Pl,2Pl,Prt,Pos,gi<<mikaa>>gonaawaabanen,
VTA,Ind,aw,mikaw,mikaw,0Pl,2Sg,Prt,Neg,gi<<mikaa>>gosiinaabanen,
VTA,Ind,aw,mikaw,mikaw,0Pl,2Sg,Prt,Pos,gi<<mikaa>>gonaabanen,
VTA,Ind,aw,mikaw,mikaw,0Pl,3PlProx,Prt,Neg,o<<mikaa>>gosiinaawaabanen,
VTA,Ind,aw,mikaw,mikaw,0Pl,3PlProx,Prt,Pos,o<<mikaa>>gonaawaabanen,
VTA,Ind,aw,mikaw,mikaw,0Pl,3SgObv/3PlObv,Prt,Neg,o<<mikaa>>gosiininaabanen,
VTA,Ind,aw,mikaw,mikaw,0Pl,3SgObv/3PlObv,Prt,Pos,o<<mikaa>>goninaabanen,
VTA,Ind,aw,mikaw,mikaw,0Pl,3SgProx,Prt,Neg,o<<mikaa>>gosiinaabanen,
VTA,Ind,aw,mikaw,mikaw,0Pl,3SgProx,Prt,Pos,o<<mikaa>>gonaabanen,
VTA,Ind,aw,mikaw,mikaw,0Pl,Excl,Prt,Neg,ni<<mikaa>>gosiiminaabanen,
VTA,Ind,aw,mikaw,mikaw,0Pl,Excl,Prt,Pos,ni<<mikaa>>gominaabanen,
VTA,Ind,aw,mikaw,mikaw,0Pl,Incl,Prt,Neg,gi<<mikaa>>gosiiminaabanen,
VTA,Ind,aw,mikaw,mikaw,0Pl,Incl,Prt,Pos,gi<<mikaa>>gominaabanen,
VTA,Ind,aw,mikaw,mikaw,0Sg,1Sg,Prt,Neg,ni<<mikaa>>gosiinaaban,
VTA,Ind,aw,mikaw,mikaw,0Sg,1Sg,Prt,Pos,ni<<mikaa>>gonaaban,
VTA,Ind,aw,mikaw,mikaw,0Sg,2Pl,Prt,Neg,gi<<mikaa>>gosiinaawaaban,
VTA,Ind,aw,mikaw,mikaw,0Sg,2Pl,Prt,Pos,gi<<mikaa>>gonaawaaban,
VTA,Ind,aw,mikaw,mikaw,0Sg,2Sg,Prt,Neg,gi<<mikaa>>gosiinaaban,
VTA,Ind,aw,mikaw,mikaw,0Sg,2Sg,Prt,Pos,gi<<mikaa>>gonaaban,
VTA,Ind,aw,mikaw,mikaw,0Sg,3PlProx,Prt,Neg,o<<mikaa>>gosiinaawaaban,
VTA,Ind,aw,mikaw,mikaw,0Sg,3PlProx,Prt,Pos,o<<mikaa>>gonaawaaban,
VTA,Ind,aw,mikaw,mikaw,0Sg,3SgObv/3PlObv,Prt,Neg,o<<mikaa>>gosiininaaban,
VTA,Ind,aw,mikaw,mikaw,0Sg,3SgObv/3PlObv,Prt,Pos,o<<mikaa>>goninaaban,
VTA,Ind,aw,mikaw,mikaw,0Sg,3SgProx,Prt,Neg,o<<mikaa>>gosiinaaban,
VTA,Ind,aw,mikaw,mikaw,0Sg,3SgProx,Prt,Pos,o<<mikaa>>gonaaban,
VTA,Ind,aw,mikaw,mikaw,0Sg,Excl,Prt,Neg,ni<<mikaa>>gosiiminaaban,
VTA,Ind,aw,mikaw,mikaw,0Sg,Excl,Prt,Pos,ni<<mikaa>>gominaaban,
VTA,Ind,aw,mikaw,mikaw,0Sg,Incl,Prt,Neg,gi<<mikaa>>gosiiminaaban,
VTA,Ind,aw,mikaw,mikaw,0Sg,Incl,Prt,Pos,gi<<mikaa>>gominaaban,
VTA,Ind,aw,mikaw,mikaw,1Sg,2Pl,Prt,Neg,gi<<mikoo>>sinooninimwaaban,
VTA,Ind,aw,mikaw,mikaw,1Sg,2Pl,Prt,Pos,gi<<mikoo>>ninimwaaban,
VTA,Ind,aw,mikaw,mikaw,1Sg,2Sg,Prt,Neg,gi<<mikoo>>sinooninaaban,
VTA,Ind,aw,mikaw,mikaw,1Sg,2Sg,Prt,Pos,gi<<mikoo>>ninaaban,
VTA,Ind,aw,mikaw,mikaw,1Sg,3PlProx,Prt,Neg,ni<<mikaw>>aasiibaneg,
VTA,Ind,aw,mikaw,mikaw,1Sg,3PlProx,Prt,Pos,ni<<mikaw>>aabaneg,
VTA,Ind,aw,mikaw,mikaw,1Sg,3SgObv/3PlObv,Prt,Neg,ni<<mikaw>>imaasiibanen,
VTA,Ind,aw,mikaw,mikaw,1Sg,3SgObv/3PlObv,Prt,Pos,ni<<mikaw>>imaabanen,
VTA,Ind,aw,mikaw,mikaw,1Sg,3SgProx,Prt,Neg,ni<<mikaw>>aasiiban,
VTA,Ind,aw,mikaw,mikaw,1Sg,3SgProx,Prt,Pos,ni<<mikaw>>aaban,
VTA,Ind,aw,mikaw,mikaw,2Pl,1Sg,Prt,Neg,gi<<mikaw>>isiimwaaban,
VTA,Ind,aw,mikaw,mikaw,2Pl,1Sg,Prt,Pos,gi<<mikaw>>imwaaban,
VTA,Ind,aw,mikaw,mikaw,2Pl,3PlProx,Prt,Neg,gi<<mikaw>>aasiwaawaabaneg,
VTA,Ind,aw,mikaw,mikaw,2Pl,3PlProx,Prt,Pos,gi<<mikaw>>aawaabaneg,
VTA,Ind,aw,mikaw,mikaw,2Pl,3SgObv/3PlObv,Prt,Neg,gi<<mikaw>>imaasiwaawaabanen,
VTA,Ind,aw,mikaw,mikaw,2Pl,3SgObv/3PlObv,Prt,Pos,gi<<mikaw>>imaawaabanen,
VTA,Ind,aw,mikaw,mikaw,2Pl,3SgProx,Prt,Neg,gi<<mikaw>>aasiwaawaaban,
VTA,Ind,aw,mikaw,mikaw,2Pl,3SgProx,Prt,Pos,gi<<mikaw>>aawaaban,
VTA,Ind,aw,mikaw,mikaw,2Pl,Excl,Prt,Neg,gi<<mikaw>>isiiminaaban,
VTA,Ind,aw,mikaw,mikaw,2Pl,Excl,Prt,Pos,gi<<mikaw>>iminaaban,
VTA,Ind,aw,mikaw,mikaw,2Sg,1Sg,Prt,Neg,gi<<mikaw>>isiinaaban,
VTA,Ind,aw,mikaw,mikaw,2Sg,1Sg,Prt,Pos,gi<<mikaw>>inaaban,
VTA,Ind,aw,mikaw,mikaw,2Sg,3PlProx,Prt,Neg,gi<<mikaw>>aasiibaneg,
VTA,Ind,aw,mikaw,mikaw,2Sg,3PlProx,Prt,Pos,gi<<mikaw>>aabaneg,
VTA,Ind,aw,mikaw,mikaw,2Sg,3SgObv/3PlObv,Prt,Neg,gi<<mikaw>>imaasiibanen,
VTA,Ind,aw,mikaw,mikaw,2Sg,3SgObv/3PlObv,Prt,Pos,gi<<mikaw>>imaabanen,
VTA,Ind,aw,mikaw,mikaw,2Sg,3SgProx,Prt,Neg,gi<<mikaw>>aasiiban,
VTA,Ind,aw,mikaw,mikaw,2Sg,3SgProx,Prt,Pos,gi<<mikaw>>aaban,
VTA,Ind,aw,mikaw,mikaw,2Sg,Excl,Prt,Neg,gi<<mikaw>>isiiminaaban,
VTA,Ind,aw,mikaw,mikaw,2Sg,Excl,Prt,Pos,gi<<mikaw>>iminaaban,
VTA,Ind,aw,mikaw,mikaw,3PlProx,1Sg,Prt,Neg,ni<<mikaa>>gosiibaneg,
VTA,Ind,aw,mikaw,mikaw,3PlProx,1Sg,Prt,Pos,ni<<mikaa>>gobaneg,
VTA,Ind,aw,mikaw,mikaw,3PlProx,2Pl,Prt,Neg,gi<<mikaa>>gosiiwaabaneg,
VTA,Ind,aw,mikaw,mikaw,3PlProx,2Pl,Prt,Pos,gi<<mikaa>>gowaabaneg,
VTA,Ind,aw,mikaw,mikaw,3PlProx,2Sg,Prt,Neg,gi<<mikaa>>gosiibaneg,
VTA,Ind,aw,mikaw,mikaw,3PlProx,2Sg,Prt,Pos,gi<<mikaa>>gobaneg,
VTA,Ind,aw,mikaw,mikaw,3PlProx,3SgObv/3PlObv,Prt,Neg,o<<mikaw>>aasiwaawaabanen,
VTA,Ind,aw,mikaw,mikaw,3PlProx,3SgObv/3PlObv,Prt,Pos,o<<mikaw>>aawaabanen,
VTA,Ind,aw,mikaw,mikaw,3PlProx,Excl,Prt,Neg,ni<<mikaa>>gonaabaneg,
VTA,Ind,aw,mikaw,mikaw,3PlProx,Excl,Prt,Pos,ni<<mikaa>>gosiinaabaneg,
VTA,Ind,aw,mikaw,mikaw,3PlProx,Incl,Prt,Neg,gi<<mikaa>>gosiinaabaneg,
VTA,Ind,aw,mikaw,mikaw,3PlProx,Incl,Prt,Pos,gi<<mikaa>>gonaabaneg,
VTA,Ind,aw,mikaw,mikaw,3SgObv/3PlObv,3PlProx,Prt,Neg,o<<mikaa>>gosiiwaabanen,
VTA,Ind,aw,mikaw,mikaw,3SgObv/3PlObv,3PlProx,Prt,Pos,o<<mikaa>>gowaabanen,
VTA,Ind,aw,mikaw,mikaw,3SgObv/3PlObv,3SgProx,Prt,Neg,o<<mikaa>>gosiibanen,
VTA,Ind,aw,mikaw,mikaw,3SgObv/3PlObv,3SgProx,Prt,Pos,o<<mikaa>>gobanen,
VTA,Ind,aw,mikaw,mikaw,3SgProx,1Sg,Prt,Neg,ni<<mikaa>>gosiiban,
VTA,Ind,aw,mikaw,mikaw,3SgProx,1Sg,Prt,Pos,ni<<mikaa>>goban,
VTA,Ind,aw,mikaw,mikaw,3SgProx,2Pl,Prt,Neg,gi<<mikaa>>gosiiwaaban,
VTA,Ind,aw,mikaw,mikaw,3SgProx,2Pl,Prt,Pos,gi<<mikaa>>gowaaban,
VTA,Ind,aw,mikaw,mikaw,3SgProx,2Sg,Prt,Neg,gi<<mikaa>>gosiiban,
VTA,Ind,aw,mikaw,mikaw,3SgProx,2Sg,Prt,Pos,gi<<mikaa>>goban,
VTA,Ind,aw,mikaw,mikaw,3SgProx,3SgObv/3PlObv,Prt,Neg,o<<mikaw>>aasiibanen,
VTA,Ind,aw,mikaw,mikaw,3SgProx,3SgObv/3PlObv,Prt,Pos,o<<mikaw>>aabanen,
VTA,Ind,aw,mikaw,mikaw,3SgProx,Excl,Prt,Neg,ni<<mikaa>>gosiinaaban,
VTA,Ind,aw,mikaw,mikaw,3SgProx,Excl,Prt,Pos,ni<<mikaa>>gonaaban,
VTA,Ind,aw,mikaw,mikaw,3SgProx,Incl,Prt,Neg,gi<<mikaa>>gosiinaaban,
VTA,Ind,aw,mikaw,mikaw,3SgProx,Incl,Prt,Pos,gi<<mikaa>>gonaaban,
VTA,Ind,aw,mikaw,mikaw,Excl,2Pl,Prt,Neg,gi<<mikaa>>goosiimwaaban,
VTA,Ind,aw,mikaw,mikaw,Excl,2Pl,Prt,Pos,gi<<mikaa>>goomwaaban,
VTA,Ind,aw,mikaw,mikaw,Excl,2Sg,Prt,Neg,gi<<mikaa>>goosiinaaban,
VTA,Ind,aw,mikaw,mikaw,Excl,2Sg,Prt,Pos,gi<<mikaa>>goonaaban,
VTA,Ind,aw,mikaw,mikaw,Excl,3PlProx,Prt,Neg,ni<<mikaw>>aasiwaanaabaneg,
VTA,Ind,aw,mikaw,mikaw,Excl,3PlProx,Prt,Pos,ni<<mikaw>>aanaabaneg,
VTA,Ind,aw,mikaw,mikaw,Excl,3SgObv/3PlObv,Prt,Neg,ni<<mikaw>>imaasiwaanaabanen,
VTA,Ind,aw,mikaw,mikaw,Excl,3SgObv/3PlObv,Prt,Pos,ni<<mikaw>>imaanaabanen,
VTA,Ind,aw,mikaw,mikaw,Excl,3SgProx,Prt,Neg,ni<<mikaw>>aasiwaanaaban,
VTA,Ind,aw,mikaw,mikaw,Excl,3SgProx,Prt,Pos,ni<<mikaw>>aanaaban,
VTA,Ind,aw,mikaw,mikaw,Incl,3PlProx,Prt,Neg,gi<<mikaw>>aasiwaanaabaneg,
VTA,Ind,aw,mikaw,mikaw,Incl,3PlProx,Prt,Pos,gi<<mikaw>>aanaabaneg,
VTA,Ind,aw,mikaw,mikaw,Incl,3SgObv/3PlObv,Prt,Neg,gi<<mikaw>>imaasiwaanaabanen,
VTA,Ind,aw,mikaw,mikaw,Incl,3SgObv/3PlObv,Prt,Pos,gi<<mikaw>>imaanaabanen,
VTA,Ind,aw,mikaw,mikaw,Incl,3SgProx,Prt,Neg,gi<<mikaw>>aasiwaanaaban,
VTA,Ind,aw,mikaw,mikaw,Incl,3SgProx,Prt,Pos,gi<<mikaw>>aanaaban,
VTA,Ind,aw,mikaw,mikaw,X,1Sg,Prt,Neg,ni<<mikaa>>goosiinaaban,
VTA,Ind,aw,mikaw,mikaw,X,1Sg,Prt,Pos,ni<<mikaa>>goonaaban,
VTA,Ind,aw,mikaw,mikaw,X,2Pl,Prt,Neg,gi<<mikaa>>goosiimwaaban,
VTA,Ind,aw,mikaw,mikaw,X,2Pl,Prt,Pos,gi<<mikaa>>goomwaaban,
VTA,Ind,aw,mikaw,mikaw,X,2Sg,Prt,Neg,gi<<mikaa>>goosiinaaban,
VTA,Ind,aw,mikaw,mikaw,X,2Sg,Prt,Pos,gi<<mikaa>>goonaaban,
VTA,Ind,aw,mikaw,mikaw,X,3PlProx,Prt,Neg,<<mikaw>>aasiibaneg,
VTA,Ind,aw,mikaw,mikaw,X,3PlProx,Prt,Pos,<<mikaw>>aabaneg,
VTA,Ind,aw,mikaw,mikaw,X,3SgObv/3PlObv,Prt,Neg,<<mikaw>>imaasiibanen,
VTA,Ind,aw,mikaw,mikaw,X,3SgObv/3PlObv,Prt,Pos,<<mikaw>>imaabanen,
VTA,Ind,aw,mikaw,mikaw,X,3SgProx,Prt,Neg,<<mikaw>>aasiiban,
VTA,Ind,aw,mikaw,mikaw,X,3SgProx,Prt,Pos,<<mikaw>>aaban,
VTA,Ind,aw,mikaw,mikaw,X,Excl,Prt,Neg,ni<<mikaa>>goosiiminaaban,
VTA,Ind,aw,mikaw,mikaw,X,Excl,Prt,Pos,ni<<mikaa>>goominaaban,
VTA,Ind,aw,mikaw,mikaw,X,Incl,Prt,Neg,gi<<mikaa>>goosiiminaaban,
VTA,Ind,aw,mikaw,mikaw,X,Incl,Prt,Pos,gi<<mikaa>>goominaaban,
